0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.01
-0.03
0.02
0.02
-0.18
0.28
-0.3
0.28
-0.18
0.02
0.02
-0.03
0.01
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
